,Line A,Line B
5420,1.502536103,1.497802483
5421,1.500357887,1.5136785
5423,1.491148479,1.502178318
5424,1.504912951,1.497609115
5425,1.494102621,1.507481451
5426,1.524451468,1.497930481
5427,1.503724585,1.499075683
5428,1.508538103,1.486757875
5429,1.503826509,1.492216406
5430,1.524354519,1.505323997
5432,1.516348827,1.510213649
5433,1.500276363,1.500281099
5434,1.507877764,1.512067918
5435,1.515394404,1.471219141
5436,1.477973255,1.490213227
5437,1.489536321,1.490400709
5438,1.49568516,1.513623612
5439,1.510620297,1.498788792
5440,1.521712435,1.477214229
5441,1.515939402,1.507673586
5442,1.53912331,1.488762017
5443,1.519619748,1.488434208
5445,1.498054443,1.494088806
5446,1.503201344,1.479089671
5447,1.488098921,1.514409031
5448,1.527302071,1.481881136
5449,1.498734825,1.486288508
5450,1.490897884,1.514781011
5451,1.492226958,1.504447216
5452,1.467849425,1.488972125
5453,1.505767606,1.507314505
5454,1.538436101,1.47586209
5455,1.534678961,1.502227745
5456,1.52668526,1.481335336
5457,1.514023376,1.498140101
5458,1.519219061,1.501323571
5459,1.496036103,1.501576139
5460,1.479868265,1.508296498
5461,1.519978393,1.501397471
5462,1.503569276,1.485480058
5463,1.505920076,1.504832296
5464,1.486847812,1.482556648
5465,1.465416077,1.498791299
5466,1.496007676,1.510300973
5467,1.506562348,1.467532307
5468,1.505329676,1.499609596
5469,1.511478992,1.505374023
5470,1.506301723,1.506734029
5471,1.527913025,1.483624902
5472,1.464817393,1.477497227
5473,1.550127864,1.495354835
5475,1.504000579,1.494314474
5476,1.523794623,1.483308237
5477,1.462233835,1.48892114
5478,1.489873449,1.493466893
5479,1.480432619,1.484313381
5480,1.499939774,1.496431323
5481,1.527806882,1.478444897
5482,1.524824589,1.511448562
5483,1.534272716,1.500824622
5484,1.521124406,1.498073985
5485,1.517844111,1.497528795
5487,1.459510118,1.510353814
5488,1.507068575,1.499576253
5489,1.520925646,1.495463009
5490,1.478414823,1.506575466
5491,1.499600208,1.496668368
5492,1.482572012,1.497256047
5493,1.493303317,1.502702605
5494,1.536927346,1.486464834
5495,1.515125889,1.495393281
5496,1.508041857,1.501410454
5497,1.477411987,1.499475984
5498,1.489924188,1.488654731
5499,1.468663907,1.469161474
5500,1.501094506,1.493942752
5501,1.509634329,1.498268499
5502,1.515607469,1.471188832
5503,1.470955035,1.501768065
5504,1.491573595,1.493819545
5505,1.502231666,1.498026895
5506,1.526839956,1.497226767
5507,1.495168999,1.506561663
5508,1.516538615,1.505965285
5509,1.505836052,1.49722382
5510,1.491691398,1.511712768
5511,1.526754149,1.488583481
5512,1.51191818,1.492136663
5513,1.492876406,1.496417262
5514,1.519646897,1.503195161
5515,1.517411533,1.491820959
5516,1.476898927,1.503715078
5517,1.494813671,1.485128164
5518,1.47586782,1.490131199
5519,1.480440033,1.508464902
5520,1.51849866,1.486961756
5521,1.517604287,1.504053315
5522,1.510620519,1.50287429
5523,1.514862241,1.490258174
5524,1.485940872,1.496138865
5525,1.520011785,1.491403328
5526,1.517059688,1.483413101
5527,1.481104926,1.50052492
5528,1.506988531,1.48953502
5529,1.492572318,1.490040405
5530,1.517334774,1.489255781
5531,1.505645905,1.47771001
5532,1.518570599,1.503055206
5533,1.500880692,1.501233708
5534,1.480302248,1.484379449
5535,1.497236508,1.494240306
5536,1.506425303,1.50285688
5537,1.484825355,1.496871198
5538,1.476749862,1.506480894
5539,1.497555785,1.510698326
5541,1.487089018,1.491071142
5542,1.53110058,1.498580482
5543,1.484397254,1.505628015
5544,1.512950016,1.487423553
5545,1.479791585,1.481254738
5546,1.501002294,1.497924929
5547,1.456230462,1.498746933
5548,1.503117236,1.492750361
5549,1.488862382,1.505047992
5550,1.502771636,1.488532851
5551,1.511856871,1.466205361
5552,1.522266342,1.476570247
5553,1.485248557,1.504312471
5554,1.503734502,1.500568302
5555,1.507301906,1.4976017
5556,1.47997911,1.50556877
5557,1.497297154,1.50541894
5558,1.500241588,1.513269542
5559,1.488449206,1.505603528
5560,1.502638239,1.497756692
5561,1.504543523,1.507098604
5562,1.536074461,1.500699502
5563,1.490833717,1.506501545
5564,1.477482522,1.493958876
5565,1.48281799,1.507576053
5566,1.509253789,1.500732349
5567,1.490840204,1.507604668
5568,1.478132365,1.522373182
5569,1.499067437,1.482872898
5570,1.531017715,1.474202448
5571,1.532025845,1.515294293
5572,1.494602342,1.494866301
5573,1.495542508,1.498060033
5574,1.487115152,1.491909424
5575,1.52165015,1.505168695
5576,1.506608024,1.513054598
5577,1.512905293,1.501276199
5578,1.522139411,1.495287012
5579,1.505510847,1.508431557
5580,1.524831186,1.47742252
5581,1.527987125,1.49634601
5583,1.473964183,1.521466929
5584,1.507079023,1.510361972
5586,1.476828494,1.491240763
5587,1.532240971,1.505459414
5588,1.540221395,1.491929849
5589,1.499840721,1.503392187
5590,1.504808305,1.495804516
5591,1.486281408,1.507156748
5592,1.487339452,1.498906963
5593,1.51673952,1.510119108
5594,1.550843536,1.495547574
5595,1.518607127,1.503075173
5596,1.524173627,1.508490755
5597,1.479485598,1.505034227
5598,1.472542302,1.48832462
5599,1.539342732,1.494592306
5600,1.495372822,1.491408022
5601,1.520314637,1.520227458
5602,1.527931909,1.498791473
5603,1.48720129,1.522200919
5605,1.526151826,1.505866703
5606,1.499239699,1.491508147
5607,1.533711248,1.514501952
5608,1.501398786,1.500046305
5609,1.533910513,1.501788445
5610,1.529489261,1.49946887
5611,1.486606425,1.525910923
5612,1.511924258,1.502145868
5613,1.51815209,1.480049935
5614,1.50367249,1.514984822
5615,1.520300887,1.506199177
5616,1.526568752,1.505812579
5617,1.528489164,1.506648671
5618,1.512226117,1.502008508
5619,1.540302893,1.507591017
5620,1.48546412,1.493712941
5621,1.485557674,1.525814522
5622,1.499387114,1.503947774
5623,1.518257295,1.512294266
5624,1.508098394,1.506945957
5625,1.523662494,1.486731326
5626,1.491507061,1.514306626
5627,1.487906679,1.510994991
5629,1.49243099,1.507703742
5631,1.518211035,1.510921325
5632,1.462433043,1.501797454
5633,1.480733944,1.52320647
5634,1.537005159,1.479807151
5635,1.496483025,1.491536023
5636,1.524446765,1.508195648
5637,1.515775183,1.484405352
5638,1.530603964,1.497473674
5639,1.486210667,1.505555372
5640,1.493966107,1.492239669
5641,1.515326108,1.494012301
5642,1.499371806,1.515535497
5643,1.472489025,1.496676502
5644,1.472133315,1.499121045
5645,1.511346776,1.507781712
5646,1.507874438,1.491988598
5647,1.495650685,1.496648761
5648,1.501365316,1.500816659
5649,1.539372446,1.498669991
5650,1.560616587,1.511367949
5651,1.490231911,1.501269759
5653,1.488956268,1.484926209
5654,1.478632375,1.499099816
5655,1.477445986,1.497405739
5656,1.467198616,1.508386981
5658,1.527898048,1.499322354
5659,1.510114587,1.511457456
5660,1.512531894,1.496269646
5663,1.494575138,1.488702077
5664,1.519255974,1.508480457
5665,1.50750433,1.49045467
5666,1.500835779,1.500723433
5667,1.489923448,1.506998996
5668,1.509634201,1.500261016
5669,1.506189817,1.48590381
5670,1.494028847,1.507849104
5671,1.493999749,1.503417956
5672,1.507468687,1.502068821
5673,1.480711186,1.495008281
5674,1.472582403,1.508634365
5675,1.525951092,1.518431336
5676,1.504549076,1.495696818
5677,1.507538015,1.481509138
5678,1.537632571,1.506432814
5679,1.531891233,1.503093642
5680,1.507361988,1.49768918
5681,1.479279784,1.498643987
5682,1.514241834,1.483717411
5683,1.519638769,1.50259395
5684,1.527642228,1.501558992
5685,1.542271834,1.501827763
5686,1.51059957,1.516494801
5688,1.496433718,1.468100575
5689,1.49911749,1.502224014
5690,1.470212857,1.534152454
5692,1.507252179,1.521436893
5693,1.500309083,1.509488503
5695,1.491727169,1.495170185
5696,1.536156187,1.488141084
5697,1.508242059,1.499789207
5698,1.511936672,1.520681451
5699,1.521413697,1.494765402
5700,1.458443848,1.497089146
5701,1.494391488,1.512931524
5702,1.49192859,1.509915535
5703,1.479063669,1.514540052
5704,1.495505159,1.487057306
5705,1.498501912,1.50020805
5706,1.478128417,1.486852993
5707,1.541541673,1.473423561
5708,1.502038184,1.497261615
5709,1.50467436,1.502177671
5710,1.503701299,1.514594381
5711,1.510368112,1.513898533
5712,1.503818528,1.507929891
5713,1.516372948,1.500769793
5714,1.484191046,1.50302689
5715,1.484831521,1.477913099
5716,1.507355081,1.482918439
5717,1.507338171,1.493820207
5718,1.53137909,1.491872104
5719,1.523423184,1.503869406
5720,1.516629563,1.497831225
5721,1.515918973,1.488779696
5722,1.519510658,1.491968255
5723,1.51530703,1.49115778
5724,1.478236698,1.486147942
5725,1.505432387,1.504787802
5726,1.526257693,1.507959918
5727,1.543806817,1.493347238
5729,1.556943497,1.501940778
5730,1.523697491,1.488571331
5731,1.535217754,1.497174919
5732,1.502001232,1.494609954
5733,1.479014556,1.49805876
5734,1.481180481,1.504418417
5735,1.50915898,1.500431844
5736,1.519669907,1.521538525
5737,1.536363778,1.515394366
5738,1.494045914,1.499652283
5739,1.496603178,1.487717304
5741,1.514402373,1.483723291
5742,1.48501052,1.508962899
5743,1.494184095,1.491201486
5744,1.492475285,1.482703596
5745,1.542466018,1.511252406
5746,1.505593517,1.495572922
5747,1.495294106,1.519017887
5748,1.490729725,1.503208124
5749,1.488892369,1.477038879
5750,1.516892374,1.485561902
5751,1.490803714,1.48034206
5752,1.503126551,1.48854163
5753,1.474299538,1.489069021
5754,1.489329136,1.478210741
5755,1.504694612,1.487909693
5756,1.509393649,1.499710174
5758,1.494830532,1.477651477
5759,1.47600372,1.513008385
5760,1.509069434,1.504173611
5761,1.505004702,1.49073708
5762,1.474237183,1.503582663
5763,1.516995388,1.476403412
5764,1.514731789,1.509338067
5765,1.487187434,1.48899023
5766,1.478375014,1.528147967
5767,1.494846538,1.500243412
5768,1.469582129,1.498759566
5769,1.51313463,1.492507344
5770,1.49489042,1.498305851
5771,1.504194531,1.492687239
5772,1.504139905,1.500410529
5773,1.467548138,1.496468682
5774,1.50911768,1.510997324
5775,1.514606597,1.481043614
5776,1.47178182,1.519306824
5777,1.508676968,1.509684177
5778,1.503714167,1.508958481
5779,1.461798335,1.503440502
5780,1.52616076,1.484220252
5781,1.500068835,1.502375448
5782,1.491561731,1.499438535
5783,1.483576981,1.484406434
5784,1.491931191,1.502114843
5785,1.521103088,1.483797089
5787,1.506959078,1.522286825
5788,1.500435101,1.504774152
5789,1.486585189,1.501680558
5790,1.520611336,1.498224803
5791,1.525570838,1.497217211
5793,1.512886836,1.501612807
5794,1.49028419,1.507178555
5795,1.489515324,1.492719227
5796,1.504123306,1.51283691
5797,1.479630174,1.487560397
5798,1.48612673,1.488476658
5799,1.527501256,1.528052992
5800,1.484666001,1.505545148
5801,1.504834806,1.482884097
5802,1.502688352,1.486818033
5803,1.532136261,1.507824036
5804,1.503021844,1.496005199
5805,1.469248058,1.488894392
5806,1.477810303,1.500388546
5807,1.493019786,1.503238893
5808,1.490932249,1.492496787
5809,1.467155347,1.495429403
5810,1.518717275,1.493537362
5811,1.483630754,1.495676334
5812,1.542710129,1.498977184
5813,1.519440626,1.493884811
5814,1.525037676,1.495050259
5815,1.515841151,1.501206482
5816,1.494757848,1.488954223
5817,1.452332139,1.508201145
5818,1.515294176,1.4919651
5819,1.51118992,1.487178742
5820,1.518176901,1.490116397
5821,1.500614249,1.482284399
5822,1.489625308,1.485729926
5824,1.493691954,1.48529871
5826,1.537364722,1.505104577
5827,1.485897954,1.488779084
5828,1.507676588,1.48591515
5829,1.517243116,1.481961152
5830,1.505137501,1.502671655
5831,1.521245123,1.500951271
5832,1.501260482,1.517433853
5833,1.50177942,1.488028306
5834,1.48326719,1.485426516
5835,1.51937468,1.488710847
5836,1.519474744,1.489126971
5837,1.47639042,1.496360112
5838,1.510290385,1.495455182
5839,1.54428927,1.496827005
5840,1.515944293,1.525136825
5841,1.508922578,1.495569915
5843,1.499865237,1.504185306
5844,1.535925755,1.505463368
5845,1.499369321,1.479073242
5846,1.504971787,1.489583973
5847,1.500662202,1.508116505
5848,1.496029697,1.482860786
5849,1.503085498,1.499278883
5850,1.514087473,1.511585783
5851,1.493805807,1.501280555
5852,1.505156456,1.49127972
5853,1.508531057,1.494424545
5854,1.5114701,1.496056108
5855,1.51650524,1.495771666
5856,1.485042714,1.503245981
5857,1.520754823,1.493271433
5858,1.481923769,1.50313197
5859,1.485292183,1.500379369
5860,1.472786005,1.527888708
5861,1.499963882,1.483744887
5862,1.512155602,1.491786048
5863,1.489895891,1.483838259
5864,1.512798181,1.492239163
5865,1.491895135,1.510552854
5866,1.51680693,1.484889357
5867,1.483083594,1.491714075
5868,1.510169668,1.511601299
5869,1.516639377,1.48139658
5870,1.521258962,1.513527528
5871,1.509043401,1.499500484
5872,1.479492315,1.497510651
5873,1.499643372,1.498107483
5874,1.493857511,1.499233245
5875,1.485812626,1.505578449
5876,1.473598537,1.500697518
5877,1.495392878,1.501242752
5879,1.469594234,1.499055158
5880,1.507930926,1.476307181
5881,1.485739194,1.512276668
5882,1.516706073,1.477681787
5883,1.485551943,1.493979353
5884,1.531784833,1.501776202
5885,1.49507643,1.490954817
5886,1.506768368,1.497082621
5887,1.516056917,1.508251208
5888,1.507052724,1.497063496
5889,1.522939743,1.496138047
5890,1.49273089,1.49765626
5891,1.532284942,1.505455793
5892,1.525195211,1.484255859
5893,1.514330012,1.502660135
5894,1.509994777,1.481433671
5896,1.509416049,1.462534475
5898,1.48473599,1.50730221
5899,1.508989888,1.513679024
5900,1.519793623,1.502044726
5901,1.484861236,1.491754342
5902,1.526016394,1.50636605
5903,1.488997374,1.522103563
5904,1.508721453,1.487895619
5905,1.52191053,1.481315077
5906,1.525307985,1.49207013
5908,1.521428286,1.490391505
5909,1.512317339,1.517701716
5910,1.52722455,1.502526066
5911,1.512542114,1.497698635
5912,1.484772352,1.480983847
5913,1.523894536,1.491927498
5914,1.529427368,1.502495826
5915,1.509741329,1.503886119
5916,1.472111043,1.480513435
5917,1.499795617,1.467948596
5918,1.497991567,1.501964342
5919,1.494136364,1.505602619
5920,1.498372752,1.50828193
5921,1.506953267,1.488419577
5922,1.509175705,1.495518466
5923,1.527386894,1.487479046
5924,1.52289457,1.509925586
5925,1.478282681,1.494211965
5926,1.474285402,1.500243191
5927,1.471710339,1.500414324
5928,1.494693006,1.474030338
5929,1.49096579,1.511343606
5930,1.523731419,1.491165432
5931,1.534757949,1.503267497
5932,1.493484792,1.490180081
5933,1.552225176,1.503711914
5934,1.488260785,1.491019782
5935,1.480289621,1.505396695
5936,1.494878496,1.470506941
5937,1.497250579,1.489450301
5938,1.501780634,1.475532855
5939,1.472148413,1.500710051
5940,1.538320149,1.493986421
5941,1.504562453,1.503255794
5942,1.508875154,1.50290687
5943,1.506525457,1.502369988
5944,1.492297855,1.510707629
5945,1.555091948,1.513568913
5946,1.495686704,1.504222838
5947,1.511022035,1.472126987
5948,1.529064882,1.50303634
5950,1.512806613,1.511273126
5951,1.503392152,1.469108605
5952,1.500983018,1.505695169
5953,1.498522576,1.518949899
5954,1.516279688,1.498531423
5955,1.510343894,1.498393659
5956,1.520217215,1.502692864
5957,1.508260268,1.498720768
5958,1.472074328,1.493935297
5960,1.48804309,1.512662769
5961,1.526231279,1.486824095
5962,1.519656542,1.473237907
5963,1.446731726,1.504448198
5964,1.510498092,1.500961998
5966,1.529294862,1.497097521
5967,1.5093573,1.494630971
5968,1.523433297,1.482341871
5969,1.479328424,1.490704563
5970,1.501929705,1.498455855
5971,1.488564059,1.506828527
5972,1.511428342,1.48776432
5973,1.489556822,1.501588333
5974,1.501714171,1.504441205
5975,1.503676218,1.496748792
5976,1.495660812,1.474423595
5977,1.498841572,1.507884334
5978,1.465407188,1.488154235
5980,1.487535449,1.498858037
5981,1.50194358,1.500058092
5982,1.521280934,1.504872509
5983,1.537906986,1.500150992
5984,1.528225406,1.503006876
5985,1.490321429,1.508505594
5986,1.482339012,1.497253531
5987,1.494336928,1.497265004
5988,1.524175862,1.498221783
5989,1.50675556,1.490720596
5990,1.508242211,1.508947948
5991,1.457877083,1.485602734
5992,1.470852186,1.504572928
5993,1.493349392,1.491827557
5994,1.49751296,1.484156054
5995,1.498666926,1.487497849
5996,1.523599795,1.515369468
5997,1.474129667,1.497571152
5998,1.503002123,1.506819902
5999,1.499489227,1.474921273
6000,1.463689301,1.50846113
6001,1.551394348,1.508173783
6002,1.523906497,1.504122201
6003,1.486115375,1.50863445
6004,1.47384038,1.47690649
6005,1.502799042,1.494219583
6006,1.530470138,1.502899533
6007,1.52932765,1.482449271
6008,1.506456488,1.505571471
6009,1.509439191,1.49487647
6010,1.45944436,1.494305914
6011,1.485254549,1.475602773
6012,1.507806243,1.494514071
6013,1.509622468,1.496474551
6014,1.497195466,1.505464717
6015,1.501968073,1.49805404
6016,1.481730789,1.50555533
6017,1.515930554,1.494409472
6018,1.509236481,1.515358037
6019,1.502879251,1.498484366
6020,1.485727212,1.508952286
6021,1.506228185,1.497025988
6022,1.478107416,1.517812572
6023,1.511391752,1.521989902
6024,1.485740075,1.500677335
6025,1.498662608,1.489070856
6026,1.505713431,1.488302212
6027,1.521601512,1.493092947
6028,1.531830651,1.51101847
6029,1.477392341,1.502921503
6030,1.5197034,1.489559337
6031,1.518846361,1.52039809
6032,1.508258056,1.466130576
